time UTC [yyyymmddHHMM]; temperature [deg]; relative humidity [%]; wind speed [m/s]; wind direction [deg]; global radiation [W/m^2]
201601280200;10.4;69.3;4.7;229;0
201601280300;9.7;75.2;5.2;228;0
201601280400;9.3;75.1;5.8;230;0
201601280500;9.8;65.4;6.7;237;0
201601280600;9.8;60.8;6.3;235;0
201601280700;9.1;61.3;5.6;242;1
201601280800;9.2;62.5;5.4;243;14
201601280900;9.7;70.9;5.0;264;25
201601281000;8.7;83.6;4.9;280;34
201601281100;8.1;85.0;3.6;270;38
201601281200;7.3;87.9;4.2;289;38
201601281300;6.9;88.8;3.6;292;33
201601281400;6.3;88.4;2.7;289;24
201601281500;6.0;91.9;2.2;284;12
201601281600;5.7;93.9;1.3;249;0
201601281700;5.1;97.3;1.7;235;0
201601281800;5.0;98.4;1.4;222;0
201601281900;5.0;98.8;1.5;177;0
201601282000;5.0;98.3;1.1;202;0
201601282100;4.8;98.9;1.0;228;0
201601282200;4.7;99.8;1.4;256;0
201601282300;4.6;99.1;1.5;290;0
201601290000;4.5;97.7;2.0;281;0
201601290100;4.3;97.9;2.8;275;0
201601290200;4.3;97.9;2.9;265;0
201601290300;4.1;98.5;3.0;260;0
201601290400;3.2;98.6;3.5;260;0
201601290500;3.4;97.7;3.5;262;0
201601290600;2.6;97.4;3.1;256;0
201601290700;1.8;98.7;3.4;246;7
201601290800;3.0;92.8;2.9;230;124
201601290900;4.2;90.4;2.4;232;238
201601291000;5.4;84.9;3.9;238;314
201601291100;6.1;80.7;5.5;240;354
201601291200;7.1;75.7;5.6;234;350
201601291300;7.6;75.3;5.8;234;305
201601291400;7.5;70.7;5.7;244;221
201601291500;6.8;73.7;5.0;238;102
201601291600;5.9;79.2;4.5;242;0
201601291700;4.5;85.9;2.8;234;0
201601291800;4.0;88.7;2.9;236;0
201601291900;3.5;88.0;3.2;229;0
201601292000;3.5;86.7;2.7;223;0
201601292100;3.6;83.1;3.0;226;0
201601292200;3.7;82.5;2.6;238;0
201601292300;3.2;84.6;2.7;226;0
201601300000;3.2;84.7;2.2;227;0
201601300100;3.1;84.2;2.8;237;0
201601300200;3.2;83.2;3.5;233;0
201601300300;3.0;85.6;3.6;233;0
201601300400;3.3;81.4;3.2;222;0
201601300500;3.3;80.3;3.2;223;0
201601300600;3.1;82.9;3.4;228;0
201601300700;3.5;80.1;3.9;230;2
201601300800;4.8;76.9;3.3;224;15
201601300900;5.6;74.0;4.6;228;26
201601301000;6.5;69.1;5.7;223;35
201601301100;6.7;68.3;6.3;226;39
201601301200;7.3;65.1;7.9;226;38
201601301300;8.0;63.5;8.8;230;33
201601301400;8.3;64.3;8.5;225;25
201601301500;7.7;64.8;8.4;227;13
201601301600;7.5;68.5;9.6;227;0
201601301700;6.1;82.4;8.7;228;0
201601301800;5.2;89.3;8.1;229;0
201601301900;5.3;89.3;7.9;229;0
201601302000;5.4;90.0;7.8;240;0
201601302100;3.8;92.0;8.1;256;0
201601302200;3.4;89.1;5.4;244;0
201601302300;3.0;89.0;5.4;253;0
201601310000;2.7;89.9;5.4;246;0
201601310100;2.5;89.6;4.2;244;0
201601310200;2.5;90.4;4.0;246;0
201601310300;2.2;92.2;3.7;241;0
201601310400;1.5;96.1;3.3;245;0
201601310500;1.6;97.3;3.5;233;0
201601310600;2.2;95.1;4.0;229;0
201601310700;2.5;94.5;4.8;235;2
201601310800;2.7;93.7;3.8;239;15
201601310900;3.3;92.5;3.5;229;27
201601311000;4.0;90.4;2.6;233;35
201601311100;4.2;90.3;2.8;237;39
201601311200;4.0;93.3;3.1;223;39
201601311300;3.9;95.0;2.3;223;34
201601311400;4.1;95.5;2.8;199;25
201601311500;4.5;96.2;2.4;209;13
201601311600;4.6;97.7;3.1;227;0
201601311700;5.7;97.3;3.6;249;0
201601311800;7.3;94.9;3.8;239;0
201601311900;8.5;94.4;5.2;241;0
201601312000;9.3;92.7;7.0;247;0
201601312100;10.3;90.2;8.3;253;0
201601312200;10.7;88.9;7.6;250;0
201601312300;10.8;89.5;8.4;246;0
201602010000;10.9;90.6;9.1;252;0
201602010100;11.1;89.1;8.7;251;0
201602010200;11.4;87.2;8.9;256;0
201602010300;11.4;87.0;9.3;253;0
201602010400;11.5;84.9;8.7;250;0
201602010500;11.4;81.9;8.9;256;0
201602010600;11.0;83.9;7.5;250;0
201602010700;10.4;88.3;7.5;246;2
201602010800;10.3;90.2;6.8;247;32
201602010900;10.6;88.2;7.1;241;141
201602011000;10.8;85.6;7.2;244;36
201602011100;11.0;81.3;6.9;245;40
201602011200;11.5;75.0;7.9;246;39
201602011300;11.3;71.3;6.7;247;34
201602011400;10.2;77.6;7.9;240;25
201602011500;9.6;77.1;7.8;234;13
201602011600;9.2;76.1;6.8;241;0
201602011700;8.9;77.6;6.5;248;0
201602011800;8.9;75.8;5.6;250;0
201602011900;8.8;76.1;6.3;245;0
201602012000;8.5;75.9;5.6;248;0
201602012100;8.5;74.6;5.7;242;0
201602012200;8.4;75.8;6.1;242;0
201602012300;8.3;76.3;6.0;240;0
201602020000;8.3;77.0;5.5;233;0
201602020100;8.4;78.1;5.2;233;0
201602020200;8.5;78.2;5.1;236;0
201602020300;8.5;79.5;4.9;239;0
201602020400;8.2;83.0;4.3;237;0
201602020500;8.3;82.9;4.4;232;0
201602020600;8.5;81.2;4.2;236;0
201602020700;8.6;79.7;4.5;234;2
201602020800;8.7;79.1;4.3;236;16
201602020900;9.0;78.3;4.7;236;27
201602021000;9.2;79.7;5.1;234;36
201602021100;8.9;82.3;4.3;236;40
201602021200;9.5;76.1;6.3;234;40
201602021300;10.0;71.5;6.7;236;35
201602021400;10.1;70.2;6.7;225;26
201602021500;9.7;68.5;8.5;235;14
201602021600;9.3;70.5;7.6;234;0
201602021700;8.9;71.6;8.0;231;0
201602021800;8.6;73.4;7.4;237;0
201602021900;8.4;76.9;7.6;238;0
201602022000;8.5;77.8;7.9;233;0
201602022100;8.5;78.6;7.6;234;0
201602022200;8.5;78.8;7.9;250;0
201602022300;6.2;84.0;8.8;270;0
201602030000;4.8;83.8;6.5;280;0
201602030100;4.5;75.1;5.4;268;0
201602030200;4.1;82.2;3.8;251;0
201602030300;3.5;84.6;2.5;250;0
201602030400;3.1;85.8;2.8;247;0
201602030500;2.9;87.5;3.0;241;0
201602030600;3.1;86.9;2.7;235;0
201602030700;2.8;88.6;2.5;238;3
201602030800;3.1;89.3;3.4;234;16
201602030900;2.8;92.7;4.0;233;28
201602031000;3.1;92.5;4.3;244;37
201602031100;3.6;92.1;4.8;250;43
201602031200;4.0;89.1;4.9;260;193
201602031300;3.2;88.7;4.4;253;35
201602031400;3.3;86.0;5.1;268;26
201602031500;2.3;87.4;6.1;280;15
201602031600;2.3;84.6;6.1;280;1
201602031700;1.7;83.4;6.3;277;0
201602031800;1.2;84.3;4.1;264;0
201602031900;0.9;83.3;5.3;240;0
201602032000;0.9;88.8;4.5;244;0
201602032100;0.7;94.1;5.5;252;0
201602032200;0.6;92.6;4.6;255;0
201602032300;0.7;90.5;5.2;269;0
201602040000;0.4;90.5;4.2;263;0
201602040100;0.9;89.4;5.7;260;0
201602040200;1.0;87.8;4.6;254;0
201602040300;0.6;91.9;4.5;246;0
201602040400;0.8;90.4;4.7;245;0
201602040500;0.6;92.8;4.1;241;0
201602040600;0.5;97.2;4.8;245;0
201602040700;0.8;91.8;4.7;243;3
201602040800;1.0;90.0;5.3;247;17
201602040900;1.7;86.7;5.5;237;28
201602041000;1.9;86.8;4.5;231;37
201602041100;2.3;87.2;5.8;226;41
201602041200;1.6;93.1;7.4;227;41
201602041300;1.4;95.1;6.6;226;36
201602041400;1.4;95.1;6.9;228;26
201602041500;1.8;93.0;7.1;231;14
201602041600;2.1;91.6;9.0;235;1
201602041700;2.5;90.8;8.9;246;0
201602041800;2.6;93.1;6.5;244;0
201602041900;2.8;94.3;6.5;237;0
201602042000;2.7;95.4;6.2;241;0
201602042100;4.3;92.7;5.5;259;0
201602042200;4.5;89.4;5.3;267;0
201602042300;4.5;89.6;4.3;276;0
201602050000;4.5;88.3;4.2;266;0
201602050100;4.0;92.4;3.8;271;0
201602050200;4.1;90.2;4.1;283;0
201602050300;3.8;91.6;2.8;267;0
201602050400;3.5;92.5;3.0;270;0
201602050500;3.2;95.0;2.6;261;0
201602050600;3.3;94.0;2.5;252;0
201602050700;3.2;94.4;2.6;239;4
201602050800;3.3;92.7;2.4;241;17
201602050900;3.8;91.1;1.5;232;29
201602051000;4.8;88.1;2.1;232;37
201602051100;5.6;86.4;2.4;231;48
201602051200;7.2;83.1;3.2;235;66
201602051300;8.4;81.3;3.3;220;157
201602051400;8.5;79.8;3.7;220;136
201602051500;7.8;82.9;3.6;208;15
201602051600;7.4;84.6;2.9;218;1
201602051700;6.9;85.5;2.1;208;0
201602051800;5.0;91.1;1.3;170;0
201602051900;4.2;93.4;1.7;185;0
201602052000;3.8;93.9;2.0;172;0
201602052100;3.4;93.5;1.9;169;0
201602052200;3.2;95.2;1.5;185;0
201602052300;2.6;97.0;2.3;197;0
201602060000;2.5;98.6;1.7;193;0
201602060100;2.6;98.7;1.6;202;0
201602060200;2.5;97.1;2.0;212;0
201602060300;2.7;95.3;1.9;206;0
201602060400;2.6;95.4;2.2;212;0
201602060500;2.8;93.9;2.5;203;0
201602060600;2.6;92.8;3.1;219;0
201602060700;2.7;91.2;2.6;231;4
201602060800;3.5;90.1;2.8;216;17
201602060900;5.1;86.0;2.0;215;29
201602061000;7.5;75.0;2.7;216;38
201602061100;10.6;61.7;3.7;247;42
201602061200;11.9;54.5;4.5;217;42
201602061300;12.8;48.8;4.4;224;37
201602061400;12.5;50.6;3.9;219;27
201602061500;12.4;50.0;3.0;208;15
201602061600;10.9;56.8;3.2;176;2
201602061700;8.6;64.4;1.8;184;0
201602061800;6.7;71.5;2.6;170;0
201602061900;6.5;72.0;1.9;163;0
201602062000;4.8;78.1;2.4;171;0
201602062100;3.6;80.4;2.8;171;0
201602062200;3.0;82.2;2.1;173;0
201602062300;2.5;86.2;1.7;180;0
201602070000;2.4;86.0;1.3;192;0
201602070100;2.8;82.5;1.9;167;0
201602070200;2.9;82.1;2.2;189;0
201602070300;3.1;79.0;1.8;144;0
201602070400;3.1;78.0;2.0;186;0
201602070500;2.4;82.9;1.8;181;0
201602070600;3.1;79.3;1.7;158;0
201602070700;1.7;85.5;1.8;191;4
201602070800;2.4;84.8;1.9;197;18
201602070900;3.0;85.4;1.5;190;30
201602071000;4.3;81.6;1.2;269;38
201602071100;7.5;67.8;2.0;275;43
201602071200;7.8;71.3;4.2;278;42
201602071300;6.8;75.9;5.8;272;37
201602071400;6.0;75.1;6.3;274;28
201602071500;5.9;73.0;3.8;248;16
201602071600;5.5;77.4;4.1;232;2
201602071700;5.1;80.6;4.6;224;0
201602071800;5.0;80.5;4.0;230;0
201602071900;4.6;81.5;4.5;225;0
201602072000;4.4;80.9;4.5;214;0
201602072100;4.4;79.0;5.0;208;0
201602072200;4.2;80.8;4.3;204;0
201602072300;4.0;80.3;4.2;203;0
201602080000;4.3;76.7;4.6;203;0
201602080100;4.6;73.9;5.3;202;0
201602080200;4.5;72.6;5.2;204;0
201602080300;4.4;72.5;5.1;202;0
201602080400;5.0;68.9;5.0;197;0
201602080500;5.0;67.2;6.5;203;0
201602080600;5.6;65.8;6.6;202;0
201602080700;6.2;65.8;7.4;199;5
201602080800;6.9;68.8;8.4;196;23
201602080900;8.5;64.9;9.0;202;30
201602081000;9.5;63.3;10.2;209;39
201602081100;10.5;59.5;9.4;212;43
201602081200;10.2;65.0;10.0;214;43
201602081300;8.8;75.9;8.8;216;38
201602081400;8.4;81.8;9.0;227;28
201602081500;8.3;82.0;7.8;226;16
201602081600;7.3;88.8;8.0;245;2
201602081700;6.9;86.5;7.9;241;0
201602081800;6.0;81.9;8.8;257;0
201602081900;5.2;86.5;7.1;258;0
201602082000;6.3;80.4;8.3;244;0
201602082100;6.1;81.9;7.2;246;0
201602082200;6.0;75.9;8.2;243;0
201602082300;5.8;77.2;8.7;245;0
201602090000;6.0;78.1;5.7;234;0
201602090100;5.6;78.9;7.3;233;0
201602090200;5.7;78.5;6.6;228;0
201602090300;5.1;83.8;5.7;224;0
201602090400;5.1;88.1;5.4;218;0
201602090500;5.6;87.1;4.9;223;0
201602090600;5.4;85.9;4.5;219;0
201602090700;5.8;85.4;3.4;211;5
201602090800;5.8;87.5;3.8;201;19
201602090900;6.1;89.2;4.3;181;31
201602091000;7.1;85.7;6.3;178;39
201602091100;8.1;82.2;7.9;189;44
201602091200;8.8;80.0;8.6;201;43
201602091300;8.4;84.7;9.2;208;38
201602091400;8.0;86.8;9.2;202;29
201602091500;8.3;84.7;8.9;194;16
201602091600;8.4;83.5;9.0;197;3
201602091700;8.3;82.4;9.4;212;0
201602091800;5.4;83.6;9.8;235;0
201602091900;5.3;85.2;7.7;228;0
201602092000;3.6;85.0;8.6;247;0
201602092100;2.9;85.8;6.7;245;0
201602092200;2.6;86.9;5.1;249;0
201602092300;2.0;90.0;5.6;238;0
201602100000;1.3;89.9;5.7;240;0
201602100100;1.2;89.7;6.0;239;0
201602100200;1.2;89.3;6.7;247;0
201602100300;0.8;93.4;5.0;245;0
201602100400;1.0;91.7;4.7;245;0
201602100500;0.9;89.6;5.0;253;0
201602100600;0.8;88.9;4.6;258;0
201602100700;0.6;92.2;3.8;250;10
201602100800;0.7;88.6;4.4;248;21
201602100900;1.2;85.7;5.5;229;216
201602101000;1.8;83.0;6.3;223;40
201602101100;1.5;86.8;6.7;231;44
201602101200;1.6;89.2;6.9;231;44
201602101300;1.5;90.2;7.5;231;39
201602101400;1.3;92.6;6.8;231;29
201602101500;1.6;88.9;7.0;236;47
201602101600;1.9;83.7;6.8;236;3
201602101700;1.9;82.0;5.8;237;0
201602101800;1.8;80.8;6.0;228;0
201602101900;1.7;82.1;6.8;232;0
201602102000;1.6;81.5;5.8;230;0
201602102100;1.7;79.4;6.2;234;0
201602102200;1.5;81.4;6.2;235;0
201602102300;0.9;89.0;5.4;236;0
201602110000;0.8;90.4;5.7;240;0
201602110100;0.9;90.9;5.6;234;0
201602110200;0.8;92.0;5.2;234;0
201602110300;0.8;91.3;4.9;234;0
201602110400;0.9;90.1;5.0;230;0
201602110500;1.0;90.1;5.3;229;0
201602110600;0.9;89.1;4.8;231;0
201602110700;1.0;89.5;4.1;228;6
201602110800;1.4;87.6;4.2;230;20
201602110900;1.6;86.7;4.7;224;32
201602111000;2.0;84.7;4.5;221;40
201602111100;2.6;78.9;4.3;226;46
201602111200;3.2;74.7;4.4;239;45
201602111300;3.3;72.5;3.8;233;40
201602111400;3.4;72.3;4.5;233;30
201602111500;3.4;70.9;2.9;238;17
201602111600;2.8;76.5;2.4;237;3
201602111700;1.7;82.3;1.8;229;0
201602111800;1.0;85.1;1.9;207;0
201602111900;0.6;87.9;1.4;191;0
201602112000;0.4;90.3;1.1;223;0
201602112100;0.4;89.7;0.9;231;0
201602112200;0.1;92.5;1.4;218;0
201602112300;-0.2;93.1;1.3;211;0
201602120000;-0.2;92.4;1.8;228;0
201602120100;0.3;90.6;1.8;220;0
201602120200;-0.0;92.6;2.0;266;0
201602120300;0.0;93.7;1.3;200;0
201602120400;-0.1;95.1;1.1;202;0
201602120500;-0.2;95.5;1.1;186;0
201602120600;-0.6;95.5;1.2;182;0
201602120700;-0.4;95.9;1.8;184;45
201602120800;-0.2;93.5;1.2;154;185
201602120900;0.9;86.5;2.0;140;292
201602121000;2.0;81.9;2.8;150;379
201602121100;3.0;72.8;2.9;131;401
201602121200;3.8;65.8;2.8;125;342
201602121300;4.3;65.0;3.4;122;41
201602121400;4.1;64.0;3.7;123;30
201602121500;4.0;65.0;3.4;106;18
201602121600;3.5;71.3;3.0;112;4
201602121700;2.9;75.9;2.5;104;0
201602121800;3.0;79.0;2.4;111;0
201602121900;2.7;76.6;2.4;125;0
201602122000;2.0;83.0;1.9;132;0
201602122100;1.6;86.1;2.4;118;0
201602122200;1.5;87.4;2.8;146;0
201602122300;1.4;91.3;2.6;173;0
201602130000;1.0;93.7;1.3;194;0
201602130100;1.1;94.1;2.1;233;0
201602130200;1.3;93.5;1.4;248;0
201602130300;1.2;93.6;2.6;233;0
201602130400;1.3;93.5;2.1;238;0
201602130500;1.5;93.7;1.6;240;0
201602130600;1.7;93.9;1.6;230;0
201602130700;1.7;93.6;1.7;239;7
201602130800;2.2;92.7;2.0;207;21
201602130900;3.0;90.0;2.0;199;33
201602131000;3.7;87.0;2.9;182;42
201602131100;4.2;85.9;3.2;185;46
201602131200;5.1;83.6;3.6;193;46
201602131300;5.7;77.8;3.6;179;40
201602131400;5.4;82.9;3.8;162;31
201602131500;5.5;79.7;4.2;166;22
201602131600;5.3;82.3;3.4;174;4
201602131700;4.7;87.6;4.9;200;0
201602131800;4.6;88.3;5.0;195;0
201602131900;4.8;87.3;5.1;202;0
201602132000;4.5;90.2;5.8;200;0
201602132100;3.9;89.6;5.8;204;0
201602132200;3.8;91.6;5.9;210;0
201602132300;4.9;88.4;5.2;217;0
201602140000;5.5;85.1;5.4;215;0
201602140100;5.5;83.2;6.5;230;0
201602140200;5.5;81.8;5.3;223;0
201602140300;4.8;86.8;5.3;228;0
201602140400;4.8;85.8;4.8;217;0
201602140500;4.6;85.6;4.4;224;0
201602140600;4.0;86.7;2.9;232;0
201602140700;3.3;87.3;2.9;245;8
201602140800;4.3;88.4;2.3;243;21
201602140900;5.5;85.3;2.5;235;33
201602141000;5.4;86.6;2.2;235;42
201602141100;5.1;89.6;3.1;253;47
201602141200;5.0;87.7;2.4;254;46
201602141300;4.4;89.2;2.7;250;41
201602141400;4.6;88.0;3.3;249;31
201602141500;4.4;87.2;3.5;259;19
201602141600;4.3;88.1;3.2;256;5
201602141700;3.7;91.3;2.4;249;0
201602141800;3.4;91.5;1.8;238;0
201602141900;2.3;93.6;1.9;230;0
201602142000;1.7;94.4;1.8;230;0
201602142100;2.0;95.2;2.1;216;0
201602142200;2.1;94.7;2.1;214;0
201602142300;2.4;93.2;2.5;230;0
201602150000;2.5;93.9;1.8;231;0
201602150100;2.3;94.7;1.8;208;0
201602150200;1.7;94.4;2.0;243;0
201602150300;1.9;96.7;2.1;250;0
201602150400;2.0;96.0;2.0;249;0
201602150500;1.8;95.2;2.3;267;0
201602150600;1.3;96.3;2.4;293;0
201602150700;1.7;94.9;2.5;294;7
201602150800;1.7;93.8;2.3;287;21
201602150900;1.8;92.0;2.6;298;34
201602151000;1.9;86.0;2.9;293;43
201602151100;1.9;84.0;3.1;301;47
201602151200;1.9;86.1;2.0;300;47
201602151300;2.0;87.6;2.2;310;41
201602151400;1.9;87.8;2.2;308;32
201602151500;1.6;92.4;3.0;303;19
201602151600;1.1;94.8;3.3;306;5
201602151700;0.9;97.3;4.2;321;0
201602151800;0.8;98.1;3.6;320;0
201602151900;0.8;98.0;4.4;327;0
201602152000;0.7;99.1;4.2;334;0
201602152100;0.6;98.0;4.0;350;0
201602152200;0.5;95.7;3.6;348;0
201602152300;0.5;93.1;3.6;346;0
201602160000;0.3;93.2;3.9;344;0
201602160100;0.0;95.0;3.5;357;0
201602160200;-0.1;96.4;3.1;359;0
201602160300;-0.1;96.8;3.6;13;0
201602160400;-0.2;97.9;4.0;10;0
201602160500;-0.3;98.4;4.3;8;0
201602160600;-0.4;98.1;4.4;18;0
201602160700;-0.4;98.5;3.8;28;8
201602160800;-0.2;98.6;4.2;37;22
201602160900;-0.1;96.9;4.7;38;34
201602161000;0.2;95.4;4.3;36;43
201602161100;0.3;94.0;4.4;36;48
201602161200;0.3;92.7;5.0;42;47
201602161300;0.3;89.6;5.0;49;42
201602161400;0.3;88.9;5.4;53;32
201602161500;0.2;88.8;5.1;52;20
201602161600;0.4;85.8;4.6;47;6
201602161700;0.1;88.3;4.9;34;0
201602161800;-0.1;89.2;4.3;38;0
201602161900;-0.3;91.6;5.0;43;0
201602162000;-0.5;92.0;4.1;53;0
201602162100;-0.8;93.7;4.7;49;0
201602162200;-1.0;94.2;4.8;47;0
201602162300;-1.1;95.1;4.5;45;0
201602170000;-1.4;96.2;4.8;33;0
201602170100;-1.4;96.7;4.4;48;0
201602170200;-1.5;96.7;4.1;46;0
201602170300;-1.5;97.0;4.6;44;0
201602170400;-1.5;96.9;3.7;53;0
201602170500;-1.4;96.2;3.9;49;0
201602170600;-1.3;96.2;3.7;44;0
201602170700;-1.3;96.7;4.3;44;9
201602170800;-1.1;96.9;3.9;58;22
201602170900;-1.1;96.1;3.8;54;35
201602171000;-0.8;94.7;2.7;52;44
201602171100;-0.6;93.3;2.2;55;48
201602171200;-0.3;92.0;1.3;50;48
201602171300;0.1;91.2;1.1;297;43
201602171400;0.3;90.7;1.0;235;33
201602171500;0.5;89.5;0.9;242;20
201602171600;0.4;91.4;0.8;165;6
201602171700;0.3;93.3;1.2;172;0
201602171800;0.3;94.1;1.4;187;0
201602171900;0.2;93.7;1.3;189;0
201602172000;0.3;93.6;0.9;184;0
201602172100;0.2;95.1;0.9;233;0
201602172200;0.3;94.4;1.2;223;0
201602172300;0.3;95.0;1.2;206;0
201602180000;0.4;94.7;1.5;200;0
201602180100;0.6;93.3;1.9;192;0
201602180200;0.8;91.7;1.0;179;0
201602180300;1.0;91.6;1.7;176;0
201602180400;0.8;92.6;1.2;161;0
201602180500;0.7;91.7;1.1;191;0
201602180600;0.7;93.1;1.3;187;0
201602180700;0.9;92.4;1.2;174;40
201602180800;1.6;86.9;1.4;179;132
201602180900;2.6;83.3;2.0;178;43
201602181000;3.5;78.6;3.0;180;50
201602181100;4.8;71.5;2.5;206;73
201602181200;5.0;67.4;1.8;222;49
201602181300;6.1;60.3;2.5;235;43
201602181400;6.1;61.6;2.0;240;33
201602181500;6.0;60.9;3.1;224;21
201602181600;5.4;63.8;2.3;251;6
201602181700;3.3;75.3;1.4;243;0
201602181800;1.7;83.5;1.8;292;0
201602181900;0.8;86.5;1.1;223;0
201602182000;0.2;91.3;1.0;228;0
201602182100;-0.2;93.0;1.2;205;0
201602182200;-0.2;92.7;1.3;238;0
201602182300;0.6;91.7;1.6;272;0
201602190000;0.6;93.1;1.4;259;0
201602190100;0.7;95.2;2.0;266;0
201602190200;0.3;97.9;2.7;269;0
201602190300;0.2;98.6;2.3;272;0
201602190400;0.2;97.4;1.6;268;0
201602190500;-0.1;98.4;1.6;260;0
201602190600;0.2;97.9;1.3;248;0
201602190700;0.2;97.4;1.6;242;9
201602190800;0.6;95.7;1.6;239;23
201602190900;0.9;95.1;2.1;243;36
201602191000;1.3;92.5;3.1;241;45
201602191100;1.9;90.7;4.7;246;50
201602191200;2.1;88.3;5.3;261;50
201602191300;2.1;83.1;7.2;267;44
201602191400;1.4;81.9;6.3;265;34
201602191500;0.8;90.2;4.9;254;21
201602191600;1.1;87.8;4.7;249;7
201602191700;0.8;89.1;3.9;231;0
201602191800;0.7;86.9;2.9;219;0
201602191900;0.2;88.1;2.7;226;0
201602192000;0.3;86.3;2.7;229;0
201602192100;-0.3;88.3;2.1;224;0
201602192200;-0.6;88.9;2.9;226;0
201602192300;-0.8;90.7;2.8;222;0
201602200000;-0.7;90.8;3.0;220;0
201602200100;-0.7;88.4;2.2;228;0
201602200200;-0.4;87.7;3.4;216;0
201602200300;0.1;86.0;3.4;215;0
201602200400;0.3;84.8;3.7;211;0
201602200500;0.6;82.8;4.3;205;0
201602200600;0.8;84.0;4.6;210;0
201602200700;1.1;86.1;5.9;211;10
201602200800;1.2;88.9;6.6;205;24
201602200900;1.4;90.1;7.4;207;36
201602201000;1.7;91.0;8.8;216;46
201602201100;1.9;92.8;7.9;220;50
201602201200;2.1;93.3;8.1;226;50
201602201300;2.4;93.5;6.6;223;44
201602201400;3.3;91.2;5.9;223;35
201602201500;3.7;90.9;6.7;228;22
201602201600;4.0;93.2;6.1;229;7
201602201700;4.5;92.9;7.0;228;0
201602201800;5.3;90.5;7.2;231;0
201602201900;5.8;90.0;7.7;232;0
201602202000;6.5;88.4;8.9;231;0
201602202100;7.0;88.4;9.8;232;0
201602202200;7.3;89.1;9.9;230;0
201602202300;7.7;90.4;9.0;229;0
201602210000;8.3;87.7;8.8;233;0
201602210100;8.6;89.1;9.5;234;0
201602210200;8.6;89.6;9.4;233;0
201602210300;8.8;89.4;8.7;237;0
201602210400;8.7;88.1;8.9;237;0
201602210500;8.6;87.9;9.3;235;0
201602210600;8.4;88.5;9.0;235;0
201602210700;8.4;88.6;8.5;234;10
201602210800;8.6;88.7;9.3;237;25
201602210900;9.0;86.4;8.8;237;38
201602211000;9.6;84.6;9.2;235;49
201602211100;10.1;82.0;9.3;234;54
201602211200;10.9;79.4;9.8;241;50
201602211300;10.2;82.0;8.6;238;45
201602211400;10.1;86.7;7.5;233;35
201602211500;10.2;85.3;7.6;234;22
201602211600;10.1;85.5;7.1;230;8
201602211700;10.0;80.5;7.2;240;0
201602211800;9.7;78.0;5.8;238;0
201602211900;9.2;78.3;5.0;238;0
201602212000;8.5;80.9;5.5;241;0
201602212100;8.1;80.8;6.1;247;0
201602212200;8.5;78.2;5.8;247;0
201602212300;9.2;76.0;6.3;239;0
201602220000;8.5;79.0;6.1;246;0
201602220100;8.7;79.7;6.0;253;0
201602220200;8.4;81.2;6.3;250;0
201602220300;8.4;83.1;5.3;243;0
201602220400;9.8;79.7;6.6;249;0
201602220500;9.5;80.8;5.8;245;0
201602220600;9.5;80.2;5.2;250;0
201602220700;8.7;83.0;5.5;242;62
201602220800;9.6;77.4;5.6;244;231
201602220900;10.6;71.6;7.2;245;347
201602221000;11.1;66.3;7.9;244;431
201602221100;12.1;62.9;8.1;243;474
201602221200;12.2;59.6;8.0;255;418
201602221300;12.6;57.7;6.9;251;46
201602221400;12.6;54.0;7.7;251;309
201602221500;12.1;53.9;6.8;245;23
201602221600;11.2;60.4;5.9;247;25
201602221700;9.8;65.6;5.7;262;0
201602221800;8.7;70.1;6.1;257;0
201602221900;9.0;69.0;5.0;243;0
201602222000;8.6;72.5;6.1;242;0
201602222100;8.6;72.8;4.4;241;0
201602222200;8.3;72.5;4.3;239;0
201602222300;8.3;72.9;5.3;233;0
201602230000;8.3;73.0;5.7;241;0
201602230100;8.3;73.8;6.7;237;0
201602230200;8.1;76.6;7.1;229;0
201602230300;7.6;82.3;6.0;229;0
201602230400;7.2;85.1;5.7;239;0
201602230500;7.2;86.8;5.3;244;0
201602230600;7.0;90.9;4.6;244;0
201602230700;5.9;92.3;4.1;244;11
201602230800;4.9;93.2;4.3;273;26
201602230900;4.3;94.8;4.8;288;38
201602231000;4.6;92.0;3.3;278;47
201602231100;4.1;91.9;4.5;284;52
201602231200;2.0;95.0;4.0;289;52
201602231300;1.3;96.3;3.6;305;46
201602231400;0.7;97.2;4.0;287;36
201602231500;0.9;96.3;4.0;281;23
201602231600;0.8;95.8;3.8;277;13
201602231700;1.1;94.9;4.1;276;0
201602231800;1.1;92.9;4.7;272;0
201602231900;0.4;93.7;3.5;259;0
201602232000;0.3;95.5;2.9;234;0
201602232100;0.7;94.4;3.0;238;0
201602232200;0.0;96.1;2.9;247;0
201602232300;0.1;96.5;3.8;243;0
201602240000;0.3;97.0;3.0;244;0
201602240100;0.2;96.8;2.5;246;0
201602240200;0.1;97.7;2.9;249;0
201602240300;0.2;98.0;2.4;254;0
201602240400;0.2;97.4;2.6;266;0
201602240500;-0.2;97.9;1.6;276;0
201602240600;-0.6;98.3;1.8;261;0
201602240700;-0.5;97.7;1.7;264;55
201602240800;0.7;91.3;1.8;279;238
201602240900;2.3;85.1;2.3;244;342
201602241000;3.0;76.6;2.3;255;412
201602241100;3.2;74.6;1.8;301;113
201602241200;3.7;68.0;1.7;253;54
201602241300;3.7;63.6;1.5;187;77
201602241400;4.1;60.7;2.1;71;47
